,id,titulo,lingua_original,lancamento,popularidade,media_dos_votos,qtds_votos,tipo_de_midia,adulto
1884,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
1885,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
1886,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
1887,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
1888,95558,,Ingles,,64.625,8.0,8,Tv,False
1889,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
1890,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
1891,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
1892,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
1893,158876,,Chines,,58.304,8.4,9,Tv,False
1894,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
1895,117465,,Japones,,62.392,10.0,4,Tv,False
1896,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
1897,208891,,Japones,,59.825,8.667,3,Tv,False
1898,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
1899,82856,,Ingles,,1108.646,8.488,8697,Tv,False
1900,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
1901,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
1902,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
1903,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
1904,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
1905,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
1906,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
1907,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
1908,95558,,Ingles,,64.625,8.0,8,Tv,False
1909,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
1910,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
1911,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
1912,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
1913,158876,,Chines,,58.304,8.4,9,Tv,False
1914,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
1915,117465,,Japones,,62.392,10.0,4,Tv,False
1916,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
1917,208891,,Japones,,59.825,8.667,3,Tv,False
1918,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
1919,82856,,Ingles,,1108.646,8.488,8697,Tv,False
1920,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
1921,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
1922,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
1923,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
1924,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
1925,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
1926,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
1927,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
1928,95558,,Ingles,,64.625,8.0,8,Tv,False
1929,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
1930,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
1931,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
1932,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
1933,158876,,Chines,,58.304,8.4,9,Tv,False
1934,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
1935,117465,,Japones,,62.392,10.0,4,Tv,False
1936,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
1937,208891,,Japones,,59.825,8.667,3,Tv,False
1938,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
1939,82856,,Ingles,,1108.646,8.488,8697,Tv,False
1940,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
1941,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
1942,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
1943,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
1944,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
1945,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
1946,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
1947,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
1948,95558,,Ingles,,64.625,8.0,8,Tv,False
1949,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
1950,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
1951,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
1952,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
1953,158876,,Chines,,58.304,8.4,9,Tv,False
1954,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
1955,117465,,Japones,,62.392,10.0,4,Tv,False
1956,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
1957,208891,,Japones,,59.825,8.667,3,Tv,False
1958,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
1959,82856,,Ingles,,1108.646,8.488,8697,Tv,False
1960,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
1961,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
1962,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
1963,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
1964,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
1965,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
1966,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
1967,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
1968,95558,,Ingles,,64.625,8.0,8,Tv,False
1969,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
1970,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
1971,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
1972,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
1973,158876,,Chines,,58.304,8.4,9,Tv,False
1974,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
1975,117465,,Japones,,62.392,10.0,4,Tv,False
1976,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
1977,208891,,Japones,,59.825,8.667,3,Tv,False
1978,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
1979,82856,,Ingles,,1108.646,8.488,8697,Tv,False
1980,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
1981,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
1982,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
1983,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
1984,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
1985,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
1986,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
1987,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
1988,95558,,Ingles,,64.625,8.0,8,Tv,False
1989,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
1990,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
1991,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
1992,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
1993,158876,,Chines,,58.304,8.4,9,Tv,False
1994,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
1995,117465,,Japones,,62.392,10.0,4,Tv,False
1996,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
1997,208891,,Japones,,59.825,8.667,3,Tv,False
1998,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
1999,82856,,Ingles,,1108.646,8.488,8697,Tv,False
2000,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
2001,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
2002,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
2003,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
2004,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
2005,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
2006,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
2007,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
2008,95558,,Ingles,,64.625,8.0,8,Tv,False
2009,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
2010,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
2011,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
2012,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
2013,158876,,Chines,,58.304,8.4,9,Tv,False
2014,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
2015,117465,,Japones,,62.392,10.0,4,Tv,False
2016,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
2017,208891,,Japones,,59.825,8.667,3,Tv,False
2018,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
2019,82856,,Ingles,,1108.646,8.488,8697,Tv,False
2020,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
2021,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
2022,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
2023,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
2024,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
2025,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
2026,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
2027,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
2028,95558,,Ingles,,64.625,8.0,8,Tv,False
2029,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
2030,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
2031,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
2032,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
2033,158876,,Chines,,58.304,8.4,9,Tv,False
2034,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
2035,117465,,Japones,,62.392,10.0,4,Tv,False
2036,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
2037,208891,,Japones,,59.825,8.667,3,Tv,False
2038,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
2039,82856,,Ingles,,1108.646,8.488,8697,Tv,False
2040,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
2041,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
2042,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
2043,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
2044,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
2045,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
2046,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
2047,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
2048,95558,,Ingles,,64.625,8.0,8,Tv,False
2049,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
2050,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
2051,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
2052,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
2053,158876,,Chines,,58.304,8.4,9,Tv,False
2054,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
2055,117465,,Japones,,62.392,10.0,4,Tv,False
2056,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
2057,208891,,Japones,,59.825,8.667,3,Tv,False
2058,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
2059,82856,,Ingles,,1108.646,8.488,8697,Tv,False
2060,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
2061,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
2062,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
2063,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
2064,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
2065,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
2066,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
2067,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
2068,95558,,Ingles,,64.625,8.0,8,Tv,False
2069,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
2070,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
2071,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
2072,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
2073,158876,,Chines,,58.304,8.4,9,Tv,False
2074,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
2075,117465,,Japones,,62.392,10.0,4,Tv,False
2076,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
2077,208891,,Japones,,59.825,8.667,3,Tv,False
2078,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
2079,82856,,Ingles,,1108.646,8.488,8697,Tv,False
2080,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
2081,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
2082,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
2083,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
2084,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
2085,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
2086,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
2087,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
2088,95558,,Ingles,,64.625,8.0,8,Tv,False
2089,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
2090,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
2091,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
2092,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
2093,158876,,Chines,,58.304,8.4,9,Tv,False
2094,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
2095,117465,,Japones,,62.392,10.0,4,Tv,False
2096,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
2097,208891,,Japones,,59.825,8.667,3,Tv,False
2098,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
2099,82856,,Ingles,,1108.646,8.488,8697,Tv,False
2100,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
2101,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
2102,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
2103,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
2104,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
2105,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
2106,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
2107,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
2108,95558,,Ingles,,64.625,8.0,8,Tv,False
2109,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
2110,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
2111,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
2112,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
2113,158876,,Chines,,58.304,8.4,9,Tv,False
2114,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
2115,117465,,Japones,,62.392,10.0,4,Tv,False
2116,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
2117,208891,,Japones,,59.825,8.667,3,Tv,False
2118,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
2119,82856,,Ingles,,1108.646,8.488,8697,Tv,False
2120,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
2121,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
2122,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
2123,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
2124,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
2125,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
2126,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
2127,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
2128,95558,,Ingles,,64.625,8.0,8,Tv,False
2129,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
2130,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
2131,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
2132,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
2133,158876,,Chines,,58.304,8.4,9,Tv,False
2134,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
2135,117465,,Japones,,62.392,10.0,4,Tv,False
2136,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
2137,208891,,Japones,,59.825,8.667,3,Tv,False
2138,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
2139,82856,,Ingles,,1108.646,8.488,8697,Tv,False
2140,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
2141,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
2142,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
2143,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
2144,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
2145,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
2146,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
2147,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
2148,95558,,Ingles,,64.625,8.0,8,Tv,False
2149,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
2150,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
2151,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
2152,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
2153,158876,,Chines,,58.304,8.4,9,Tv,False
2154,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
2155,117465,,Japones,,62.392,10.0,4,Tv,False
2156,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
2157,208891,,Japones,,59.825,8.667,3,Tv,False
2158,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
2159,82856,,Ingles,,1108.646,8.488,8697,Tv,False
2160,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
2161,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
2162,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
2163,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
2164,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
2165,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
2166,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
2167,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
2168,95558,,Ingles,,64.625,8.0,8,Tv,False
2169,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
2170,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
2171,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
2172,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
2173,158876,,Chines,,58.304,8.4,9,Tv,False
2174,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
2175,117465,,Japones,,62.392,10.0,4,Tv,False
2176,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
2177,208891,,Japones,,59.825,8.667,3,Tv,False
2178,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
2179,82856,,Ingles,,1108.646,8.488,8697,Tv,False
2180,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
2181,677179,Creed III,Ingles,2023-03-01,1537.879,7.2,561,Filme,False
2182,726759,Tetris,Ingles,2023-03-15,66.661,7.7,100,Filme,False
2183,76600,Avatar: The Way of Water,Ingles,2022-12-14,10224.28,7.742,6335,Filme,False
2184,849869,길복순,Koreano,2023-02-17,33.985,6.9,39,Filme,False
2185,603692,John Wick: Chapter 4,Ingles,2023-03-22,2569.508,8.161,635,Filme,False
2186,493529,Dungeons & Dragons: Honor Among Thieves,Ingles,2023-03-23,702.523,7.598,128,Filme,False
2187,932430,Prom Pact,Ingles,2023-03-30,85.403,8.0,10,Filme,False
2188,95558,,Ingles,,64.625,8.0,8,Tv,False
2189,816904,Momias,Espanhol,2023-01-05,1224.45,7.008,64,Filme,False
2190,514999,Murder Mystery,Ingles,2019-05-25,197.421,6.252,3642,Filme,False
2191,1049638,Rye Lane,Ingles,2023-03-17,30.374,7.778,18,Filme,False
2192,739405,Operation Fortune: Ruse de Guerre,Ingles,2023-01-04,184.229,6.721,297,Filme,False
2193,158876,,Chines,,58.304,8.4,9,Tv,False
2194,921355,Assassin,Ingles,2023-03-31,80.805,4.8,11,Filme,False
2195,117465,,Japones,,62.392,10.0,4,Tv,False
2196,933419,Champions,Ingles,2023-03-09,104.315,6.512,43,Filme,False
2197,208891,,Japones,,59.825,8.667,3,Tv,False
2198,878375,On a Wing and a Prayer,Ingles,2023-04-06,53.714,8.0,4,Filme,False
2199,82856,,Ingles,,1108.646,8.488,8697,Tv,False
2200,638974,Murder Mystery 2,Ingles,2023-03-26,235.901,6.8,187,Filme,False
